"id","nam","log2FoldChange","pvalue","padj","def","baseMean","lfcSE","stat"
"GO:0000793","condensed chromosome",0.308485705542527,8.84345275860392e-21,4.58719562641785e-20,"A highly compacted molecule of DNA and associated proteins resulting in a cytologically distinct structure.",2752.46501489372,0.0329964595026876,9.34905472259531
"GO:0000794","condensed nuclear chromosome",-1.28958472149096,3.13577508410175e-06,7.59711439416381e-06,"A highly compacted molecule of DNA and associated proteins resulting in a cytologically distinct nuclear chromosome.",41.1380597999932,0.276632809483333,-4.66172007542966
"GO:0000795","synaptonemal complex",-1.24372118617265,0.00365584436128671,0.00655627190302183,"A proteinaceous scaffold found between homologous chromosomes during meiosis. It consists of 2 lateral elements and a central element, all running parallel to each other.  Transverse filaments connect the lateral elements to the central element.",17.5026659749957,0.427921296017634,-2.90642507803912
"GO:0000814","ESCRT II complex",0.00753642816837491,0.916851827730006,0.942779378197261,"An endosomal sorting complex required for transport and functions downstream of ESCRT I complex. It consists of the class E vacuolar protein sorting (Vps) proteins and is required for the membrane recruitment of ESCRT III complex and binds to ubiquitinated cargoes.",648.507999849083,0.0721879265385457,0.104400119656446
"GO:0000829","inositol heptakisphosphate kinase activity",-0.0975815044831297,0.0378885749978264,0.0584115531216491,"Catalysis of the reaction: ATP + diphospho-1D-myo-inositol-pentakisphosphate = ADP + bis(diphospho)-1D-myo-inositol-tetrakisphosphate. The isomeric configurations of the diphospho-1D-myo-inositol-pentakisphosphate (PP-IP5) and bis(diphospho)-1D-myo-inositol-tetrakisphosphate (bis-PP-IP4) are unknown.",1694.0689784179,0.0470032621285894,-2.07605813009681
"GO:0000836","Hrd1p ubiquitin ligase complex",-0.159418837356563,0.00175220458874298,0.0033112898545331,"A multiprotein complex that recognizes and ubiquitinates proteins with misfolded luminal and membrane domains during ER-associated protein degradation (ERAD). In S. cerevisiae, this complex contains the ubiquitin ligase Hrd1p. In mammals, this complex contains the ubiquitin ligase HRD1 (Synoviolin) or AMFR (gp78).",1188.28333504288,0.050943851254767,-3.1293047822262
"GO:0000902","cell morphogenesis",-0.373753846179556,2.29379650207989e-32,1.63433000773192e-31,"The developmental process in which the size or shape of a cell is generated and organized.",6152.93187662982,0.0315546606986965,-11.8446479189996
"GO:0000922","spindle pole",0.261514351054141,1.41444226333903e-16,6.12537727593842e-16,"Either of the ends of a spindle, where spindle microtubules are organized; usually contains a microtubule organizing center and accessory molecules, spindle microtubules and astral microtubules.",3838.98754061402,0.0316468652776761,8.26351516207248
"GO:0000930","gamma-tubulin complex",-0.270438864077377,2.15313208457979e-06,5.31105914196348e-06,"A multiprotein complex composed of gamma-tubulin and other non-tubulin proteins. Gamma-tubulin complexes are localized to microtubule organizing centers, and play an important role in the nucleation of microtubules. The number and complexity of non-tubulin proteins associated with these complexes varies between species.",2099.20268916808,0.0570727550435459,-4.73849324202125
"GO:0000932","P-body",-0.343196261696737,4.12717903169626e-16,1.74783545739908e-15,"A focus in the cytoplasm where mRNAs may become inactivated by decapping or some other mechanism. Protein and RNA localized to these foci are involved in mRNA degradation, nonsense-mediated mRNA decay (NMD), translational repression, and RNA-mediated gene silencing.",1466.29752625273,0.0421888045265779,-8.13477095518389
"GO:0000938","GARP complex",0.348278021735673,6.12693372078593e-09,1.81230059146389e-08,"A quatrefoil tethering complex required for retrograde traffic from the early endosome back to the late Golgi and biogenesis of cytoplasmic vesicles.",824.693731833832,0.0599110095087489,5.81325577037411
