"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","id","nam"
131955.091958156,-0.0478176827465868,0.0568742407880917,-0.84076168901755,0.400481453552908,0.870944777677854,"GO:0003676","nucleic acid binding"
599940.343063219,0.0432669335237767,0.0447393449756298,0.967089114678474,0.333499486649615,0.817220475018334,"GO:0003677","DNA binding"
164.430200416827,-0.0779832729153081,0.274003167356412,-0.284607195120014,0.775945098232636,0.961641767879583,"GO:0003678","DNA helicase activity"
20150.1172254944,0.0269082751529789,0.0576078650818977,0.467093774690746,0.640432787920923,0.959831221541006,"GO:0003682","chromatin binding"
2147.31093531597,-0.0354283359342142,0.0683053656675827,-0.518675737812911,0.603986883604553,0.9586317152454,"GO:0003684","damaged DNA binding"
1331.18075585059,0.000623818000076214,0.103265080403062,0.00604093850158586,0.995180057752485,0.99796346076841,"GO:0003690","double-stranded DNA binding"
3823.55497954129,0.0491323966868529,0.0606811200015446,0.809681770633144,0.418123097758911,0.870944777677854,"GO:0003697","single-stranded DNA binding"
8721.48960722043,0.0851073789275046,0.0518801283955184,1.6404619949795,0.100909144324823,0.589555482678875,"GO:0003700","DNA-binding transcription factor activity"
1111.39586421114,0.0640249762614948,0.107895483155569,0.593398114443588,0.552914750482568,0.927233751421414,"GO:0003712","transcription coregulator activity"
12616.7384078215,0.0242629295076429,0.0434226485721151,0.558762081666845,0.576324103892687,0.941936825927376,"GO:0003713","transcription coactivator activity"
5293.81157112046,-0.0966755883986914,0.0739408911575912,-1.30747123662123,0.191052717451309,0.693875013547499,"GO:0003714","transcription corepressor activity"
2.339481693854,-0.389895830407641,1.39130930202321,-0.28023663023072,0.779295965213419,NA,"GO:0003720","telomerase activity"
532257.861794937,0.0203182718300545,0.0384148220506097,0.528917504896577,0.596862678204589,0.957660461302894,"GO:0003723","RNA binding"
422.917199069764,-0.0141224397828114,0.120348551384837,-0.117346155149407,0.906585751133128,0.978055939208236,"GO:0003725","double-stranded RNA binding"
21870.4150823681,0.0547427457038114,0.0629649691357422,0.869415906260431,0.384619686028632,0.870944777677854,"GO:0003729","mRNA binding"
729951.401733288,-0.10142797473451,0.052838753031888,-1.91957548039217,0.0549115436625935,0.496252054696183,"GO:0003735","structural constituent of ribosome"
7794.81673619219,0.0963006996793343,0.122213417213234,0.787971581805228,0.430713328720436,0.872734171362613,"GO:0003743","translation initiation factor activity"
